date,platform,campaign_type,campaign_objetive,product_category,market,total_impressions,total_clicks,total_ad_spend,total_conversions,total_revenue,ctr,cpc,cpa,roas
2024-03-21,Google Ads,Display,Branding,Haircare,Mexico,77964,2915,9852.7,161,14283,0.03738905135703658,3.3800000000000003,61.19689440993789,1.4496533945009997
2024-05-19,TikTok Ads,Shopping,Performance,Makeup,Mexico,96432,7155,2504.25,336,47954.95,0.0741973618715779,0.35,7.453125,19.14942597584107
2024-02-19,Google Ads,Search,Performance,Makeup,Argentina,102366,2589,4116.51,148,35080.15,0.025291600726803823,1.59,27.81425675675676,8.521818239236636
2024-02-05,TikTok Ads,Shopping,Performance,Skincare,Mexico,90443,3789,2159.73,94,16003.58,0.04189378945855401,0.57,22.975851063829786,7.409991063697777
2024-09-21,Meta Ads,Shopping,Performance,Makeup,Mexico,138018,1683,1733.49,56,8635.5,0.012194061644133374,1.03,30.955178571428572,4.981568973573542
2024-02-19,Google Ads,Video,Branding,Skincare,Brazil,30545,1728,2989.44,51,3408.09,0.05657227042069078,1.73,58.616470588235295,1.1400429511881824
2024-06-24,Meta Ads,Shopping,Performance,Haircare,Brazil,74859,1661,2242.35,101,6046.11,0.02218838082261318,1.3499999999999999,22.201485148514852,2.6963275135460565
2024-08-15,TikTok Ads,Search,Performance,Skincare,Mexico,15273,464,357.28,24,871.3,0.030380409873633208,0.7699999999999999,14.886666666666665,2.438703537841469
2024-03-10,Google Ads,Shopping,Performance,Skincare,Argentina,71107,2936,7839.12,215,26952.54,0.04128988707159632,2.67,36.461023255813956,3.4382099011113496
2024-10-13,Meta Ads,Search,Performance,Makeup,Argentina,61994,1847,1477.6,147,5622.21,0.029793205794109108,0.7999999999999999,10.051700680272107,3.804960747157553
2024-02-06,Google Ads,Display,Branding,Haircare,Brazil,51678,2966,7652.28,192,21240.9,0.05739386199156314,2.58,39.855624999999996,2.7757609496777436
2024-03-17,Meta Ads,Shopping,Performance,Haircare,Brazil,108726,2968,6885.76,49,2393.62,0.027297978404429483,2.3200000000000003,140.5257142857143,0.34761885398271214
2024-11-05,Meta Ads,Video,Branding,Haircare,Brazil,178013,1886,2150.04,83,22320.49,0.01059473184542702,1.14,25.904096385542168,10.381430112928133
2024-11-07,Meta Ads,Video,Branding,Skincare,Argentina,107299,2585,3412.2,110,23820.26,0.02409155723725291,1.3199999999999998,31.02,6.980909677041205
2024-04-17,Meta Ads,Shopping,Performance,Skincare,Argentina,30618,719,913.13,40,6289.61,0.02348291854464694,1.27,22.82825,6.887967759245671
2024-10-21,TikTok Ads,Shopping,Performance,Skincare,Mexico,194060,11721,20277.33,504,76238.77,0.060398845717819234,1.7300000000000002,40.23279761904762,3.759803189078641
2024-05-03,Google Ads,Search,Performance,Haircare,Argentina,136135,7936,10792.96,406,40442.85,0.05829507474198406,1.3599999999999999,26.583645320197043,3.7471509206000952
2024-05-04,TikTok Ads,Display,Branding,Haircare,Brazil,120210,6455,11489.9,289,23286.47,0.05369769569919308,1.78,39.75743944636678,2.0266903976535917
2024-06-05,Google Ads,Video,Branding,Haircare,Brazil,109148,3951,7072.29,249,56329.34,0.0361985560889801,1.79,28.40277108433735,7.9647949956803235
2024-08-09,Meta Ads,Shopping,Performance,Haircare,Argentina,25704,616,616,18,2381.36,0.023965141612200435,1,34.22222222222222,3.865844155844156
2024-04-14,Google Ads,Search,Performance,Makeup,Argentina,191372,11711,29043.28,335,75028.42,0.06119495014944715,2.48,86.69635820895522,2.5833314969934524
2024-05-27,Google Ads,Search,Performance,Skincare,Brazil,15470,529,634.8,5,1223.76,0.03419521654815773,1.2,126.96,1.927788279773157
2024-09-07,Meta Ads,Video,Branding,Haircare,Brazil,142135,2387,4583.04,98,25385.35,0.016793893129770993,1.92,46.76571428571429,5.538976312665828
2024-04-05,Meta Ads,Video,Branding,Skincare,Brazil,103576,1263,593.61,22,5190.25,0.012193944543137407,0.47000000000000003,26.98227272727273,8.74353531780125
2024-10-28,Google Ads,Search,Performance,Makeup,Brazil,104456,6403,13510.33,440,111130.68,0.061298537183120165,2.11,30.705295454545453,8.22560810875826
2024-10-12,Meta Ads,Display,Branding,Skincare,Brazil,173307,3292,3390.76,74,21574.44,0.018995193500551046,1.03,45.82108108108108,6.362715143507649
2024-09-01,TikTok Ads,Video,Branding,Haircare,Mexico,154676,5970,6507.3,107,14099.39,0.03859680881326127,1.09,60.81588785046729,2.1667035483226527
2024-03-04,Meta Ads,Video,Branding,Skincare,Brazil,113447,1826,3158.98,24,4477.79,0.016095621744074324,1.73,131.62416666666667,1.4174796928122368
2024-04-15,Google Ads,Video,Branding,Skincare,Argentina,57328,2161,3306.33,99,17903.97,0.03769536701088473,1.53,33.39727272727273,5.415058388001198
2024-06-29,Google Ads,Display,Branding,Haircare,Mexico,146332,7184,20115.2,366,40775.67,0.04909384140174398,2.8000000000000003,54.95956284153006,2.0271073615972
2024-05-11,Meta Ads,Search,Performance,Haircare,Brazil,112596,2668,3201.6,39,10899.61,0.023695335535898254,1.2,82.09230769230768,3.4044259120439784
2024-07-18,Google Ads,Shopping,Performance,Skincare,Brazil,20797,846,913.68,56,11660.97,0.040678944078472855,1.0799999999999998,16.315714285714286,12.762641187286578
2024-05-22,Meta Ads,Display,Branding,Skincare,Brazil,165321,4447,6937.32,301,23975.23,0.026899184011710552,1.5599999999999998,23.047574750830563,3.4559786776449695
2024-08-04,TikTok Ads,Video,Branding,Haircare,Brazil,120152,4613,4474.61,108,27205.77,0.03839303548838138,0.97,41.43157407407407,6.0800315558227425
2024-10-15,Meta Ads,Search,Performance,Skincare,Brazil,190392,6016,13776.64,165,35908.75,0.03159796630110509,2.29,83.49478787878788,2.6064954880144944
2024-12-09,TikTok Ads,Display,Branding,Haircare,Argentina,195759,7262,3413.14,75,16681.83,0.03709663412665574,0.47,45.50853333333333,4.887531715663584
2024-06-23,Meta Ads,Display,Branding,Haircare,Argentina,169849,5927,5571.38,437,105321.92,0.034895701476016935,0.9400000000000001,12.749153318077804,18.904099163941428
2024-03-01,Meta Ads,Video,Branding,Skincare,Argentina,122974,2939,5437.15,91,26004.98,0.02389936084050287,1.8499999999999999,59.748901098901094,4.782832917980928
2024-06-08,Meta Ads,Shopping,Performance,Skincare,Brazil,391083,11351,14793.16,415,35606.39,0.029024529319863046,1.303247290987578,35.64616867469879,2.406949563176495
2024-12-26,Meta Ads,Video,Branding,Makeup,Mexico,191141,4453,5477.19,72,8367.46,0.02329693786262497,1.23,76.07208333333332,1.5276921194992321
2024-09-30,Google Ads,Video,Branding,Skincare,Argentina,110977,4150,4689.5,197,18314.78,0.03739513592906638,1.13,23.804568527918782,3.9054867256637165
2024-06-05,Google Ads,Search,Performance,Haircare,Argentina,25103,710,1661.4,24,1896.75,0.028283472094968728,2.3400000000000003,69.22500000000001,1.1416576381365113
2024-03-13,Meta Ads,Search,Performance,Makeup,Brazil,140566,5046,3128.52,384,59980.19,0.03589772775777927,0.62,8.1471875,19.17206538554972
2024-09-18,TikTok Ads,Search,Performance,Skincare,Brazil,104986,6131,2207.16,219,57679.5,0.05839826262549292,0.36,10.07835616438356,26.132903822106236
2024-11-19,Google Ads,Video,Branding,Skincare,Argentina,173722,3821,5884.34,201,44895.5,0.021994911410184087,1.54,29.27532338308458,7.62965770162839
2024-01-20,Google Ads,Display,Branding,Haircare,Brazil,122322,6152,7566.96,155,10417.89,0.05029348768005755,1.23,48.81909677419355,1.3767602841828157
2024-06-09,TikTok Ads,Shopping,Performance,Haircare,Brazil,12345,456,282.72,21,5118.94,0.036938031591737544,0.6200000000000001,13.462857142857144,18.106041312959817
2024-02-20,Google Ads,Shopping,Performance,Skincare,Mexico,399647,15334,36040.22,446,88625.40000000001,0.038368860519408375,2.350346941437329,80.80766816143498,2.459069339754308
2024-04-18,Meta Ads,Shopping,Performance,Makeup,Brazil,112692,2096,4757.92,89,16587.58,0.0185993681894012,2.27,53.459775280898874,3.486309143491274
2024-08-10,TikTok Ads,Display,Branding,Skincare,Argentina,72293,4532,8202.92,169,35145.36,0.06268933368375915,1.81,48.537988165680474,4.2844938143978
2024-08-26,Google Ads,Shopping,Performance,Skincare,Argentina,162636,9237,13024.17,738,102989.98,0.056795543422120565,1.41,17.647926829268293,7.907604093005542
2024-05-26,Google Ads,Video,Branding,Haircare,Mexico,123696,6531,16849.98,466,62974.93,0.052798797050834304,2.58,36.158755364806865,3.7373890058029744
2024-04-13,TikTok Ads,Shopping,Performance,Haircare,Argentina,107476,4707,8001.9,293,72605.27,0.04379582418400387,1.7,27.31023890784983,9.073503792849198
2024-05-23,TikTok Ads,Shopping,Performance,Haircare,Argentina,30517,2575,2060,205,7811.94,0.084379198479536,0.8,10.048780487804878,3.7922038834951453
2024-08-13,TikTok Ads,Video,Branding,Haircare,Argentina,13597,747,1426.77,25,5673.88,0.05493858939471943,1.91,57.0708,3.97673065735893
2024-03-10,Google Ads,Video,Branding,Skincare,Argentina,93302,4058,3286.98,50,14861.71,0.04349317270798054,0.81,65.7396,4.521387413370327
2024-10-02,Meta Ads,Shopping,Performance,Haircare,Brazil,84526,2214,974.16,117,30360.22,0.026193124009180606,0.44,8.326153846153845,31.16553748870822
2024-07-06,Meta Ads,Display,Branding,Haircare,Brazil,194933,4054,8229.62,197,9992.76,0.02079688918756701,2.0300000000000002,41.77472081218274,1.2142431849830246
2024-02-05,TikTok Ads,Video,Branding,Skincare,Mexico,123680,8373,5023.8,263,12412.26,0.06769890038809832,0.6,19.10190114068441,2.4706915084199212
2024-05-01,TikTok Ads,Display,Branding,Skincare,Argentina,140440,11825,8041,748,31071.69,0.08419965821703218,0.68,10.75,3.8641574431040913
2024-02-01,Meta Ads,Video,Branding,Haircare,Brazil,65942,2044,2146.2,48,6784.27,0.0309969367019502,1.0499999999999998,44.7125,3.1610614108657167
2024-09-24,TikTok Ads,Video,Branding,Skincare,Brazil,130865,9461,14002.28,221,46411.13,0.07229587743094028,1.48,63.35873303167421,3.314540917621987
2024-07-17,TikTok Ads,Shopping,Performance,Makeup,Brazil,177517,13917,12664.47,671,36680.47,0.07839812524997605,0.9099999999999999,18.87402384500745,2.8963288633476174
2024-05-05,Google Ads,Video,Branding,Skincare,Brazil,190541,9527,20673.59,157,5416.71,0.04999973758928525,2.17,131.67891719745222,0.26201109725016314
2024-08-14,Google Ads,Search,Performance,Skincare,Brazil,109263,2829,2489.52,129,14321.34,0.025891655912797563,0.88,19.29860465116279,5.752651113467657
2024-08-16,TikTok Ads,Shopping,Performance,Haircare,Mexico,41113,2347,2253.12,33,2659.26,0.05708656629290006,0.96,68.27636363636363,1.1802567106945039
2024-07-04,Google Ads,Search,Performance,Haircare,Brazil,18877,545,1744,26,5981,0.028871112994649572,3.2,67.07692307692308,3.42947247706422
2024-04-14,Meta Ads,Video,Branding,Haircare,Brazil,33549,1224,930.24,89,26101.34,0.03648394885093446,0.76,10.452134831460674,28.058716030271757
2024-09-24,TikTok Ads,Shopping,Performance,Skincare,Brazil,132571,9147,9329.94,502,55471.3,0.06899699029199448,1.02,18.58553784860558,5.945515190880113
2024-09-25,Google Ads,Shopping,Performance,Haircare,Argentina,49225,2367,4355.28,137,8811.53,0.04808532249873032,1.8399999999999999,31.79036496350365,2.023183354457119
2024-03-18,Google Ads,Shopping,Performance,Skincare,Argentina,116451,3388,11485.32,188,28791.61,0.02909378193403234,3.39,61.092127659574466,2.5068182688858474
2024-02-13,Google Ads,Search,Performance,Makeup,Brazil,188276,11277,27966.96,554,89376.47,0.0598961099662198,2.48,50.48187725631769,3.195787815336383
2024-02-23,Google Ads,Video,Branding,Makeup,Mexico,189935,10161,15139.89,615,31748.86,0.053497249058888564,1.49,24.61770731707317,2.0970337300997564
2024-03-30,Meta Ads,Shopping,Performance,Makeup,Brazil,11083,193,160.19,11,912.82,0.017414057565641072,0.83,14.562727272727273,5.69835819963793
2024-08-22,TikTok Ads,Video,Branding,Makeup,Brazil,9722,455,550.55,29,3533.89,0.046801069738736885,1.21,18.98448275862069,6.418835709744801
2024-11-19,Meta Ads,Shopping,Performance,Haircare,Mexico,19588,434,768.18,5,560.03,0.02215642229936696,1.7699999999999998,153.636,0.7290348616209743
2024-03-12,Google Ads,Shopping,Performance,Skincare,Argentina,155033,5782,12546.94,248,71470.23,0.037295285519857065,2.17,50.5925,5.696227924896428
2024-04-17,Google Ads,Video,Branding,Haircare,Mexico,105804,3110,3016.7,200,49067.29,0.0293939737628067,0.97,15.083499999999999,16.26522027380913
2024-04-30,Google Ads,Display,Branding,Skincare,Argentina,114599,2028,4928.04,29,5366.72,0.01769648949816316,2.43,169.93241379310345,1.0890171346011803
2024-01-30,TikTok Ads,Video,Branding,Skincare,Argentina,48147,3562,1496.04,163,41382.29,0.07398176418053046,0.42,9.178159509202453,27.661218951364937
2024-11-21,Google Ads,Shopping,Performance,Makeup,Argentina,78551,2411,8149.18,92,8262.09,0.03069343483851256,3.3800000000000003,88.57804347826087,1.0138553817684723
2024-10-22,Meta Ads,Display,Branding,Skincare,Brazil,193946,7854,14844.06,461,86871.54,0.0404958081115362,1.89,32.19969631236442,5.852276264040969
2024-07-27,Meta Ads,Display,Branding,Skincare,Mexico,51365,873,611.1,19,2655.69,0.016996008955514456,0.7000000000000001,32.16315789473684,4.345753559155621
2024-07-06,TikTok Ads,Search,Performance,Haircare,Brazil,70195,4239,6019.38,234,38776.78,0.06038891658950068,1.42,25.723846153846154,6.44198904206081
2024-06-02,Google Ads,Search,Performance,Skincare,Brazil,162786,7406,10738.7,513,67523.57,0.04549531286474267,1.4500000000000002,20.933138401559457,6.287871902558038
2024-10-11,Meta Ads,Display,Branding,Skincare,Brazil,198979,2089,3551.3,66,7694.86,0.010498595329155338,1.7000000000000002,53.80757575757576,2.16677273111255
2024-03-04,Google Ads,Video,Branding,Makeup,Brazil,99410,4195,3481.85,196,56004.19,0.04219897394628307,0.83,17.76454081632653,16.08460732082083
2024-01-12,Meta Ads,Video,Branding,Skincare,Argentina,176250,6204,4032.6,312,84311.3,0.0352,0.65,12.924999999999999,20.907429449982644
2024-10-27,TikTok Ads,Display,Branding,Makeup,Argentina,72963,5618,2696.64,412,16464.01,0.07699793045790332,0.48,6.545242718446602,6.105379286816186
2024-01-05,Google Ads,Video,Branding,Skincare,Argentina,135223,3285,9920.7,201,46154.22,0.02429320455839613,3.02,49.35671641791045,4.652314856814539
2024-07-13,Meta Ads,Display,Branding,Skincare,Argentina,140793,2886,4386.72,141,12104.44,0.020498178176471843,1.52,31.11148936170213,2.7593372724951672
2024-06-09,Google Ads,Search,Performance,Haircare,Mexico,107548,4258,13625.6,145,17656.92,0.039591624205006136,3.2,93.9696551724138,1.2958636683889149
2024-11-17,Google Ads,Search,Performance,Haircare,Mexico,115282,4876,18333.76,77,2427.15,0.042296282160267866,3.76,238.1007792207792,0.13238691899533978
2024-02-27,Google Ads,Display,Branding,Haircare,Brazil,45880,2817,3211.38,62,2770.83,0.06139930252833479,1.1400000000000001,51.796451612903226,0.8628159856510285
2024-07-04,TikTok Ads,Video,Branding,Haircare,Argentina,21689,895,850.25,22,4747.38,0.041265157453086815,0.95,38.64772727272727,5.583510732137607
2024-06-26,Meta Ads,Video,Branding,Skincare,Brazil,157955,2780,1723.6,202,49191.36,0.01759994935266373,0.62,8.532673267326732,28.53989324669297
2024-09-27,Google Ads,Video,Branding,Skincare,Argentina,28958,1355,3888.85,49,13909.3,0.0467919055183369,2.87,79.36428571428571,3.5767129099862425
2024-03-11,Google Ads,Video,Branding,Skincare,Brazil,212629,8842,21310.23,289,29515.16,0.04158416772876701,2.410114227550328,73.73782006920415,1.3850230616938437
2024-02-12,TikTok Ads,Display,Branding,Haircare,Brazil,74285,2094,1319.22,92,18972.8,0.028188732583967153,0.63,14.339347826086957,14.381831688421945
2024-07-19,Google Ads,Shopping,Performance,Makeup,Argentina,52547,2806,6032.9,47,13262.4,0.053399813500294976,2.15,128.3595744680851,2.19834573753916
2024-04-12,Meta Ads,Shopping,Performance,Makeup,Mexico,132343,3507,3997.98,238,17184.94,0.02649932372698216,1.14,16.798235294117646,4.298405694875912
2024-04-09,Google Ads,Video,Branding,Skincare,Brazil,196510,10316,20632,282,66245.27,0.052496056180347056,2,73.16312056737588,3.2108021519968983
2024-10-25,Google Ads,Video,Branding,Haircare,Brazil,218301,7254,17651.52,328,36437.8,0.03322934846839914,2.433349875930521,53.815609756097565,2.064286814959845
2024-04-11,TikTok Ads,Video,Branding,Makeup,Brazil,38799,1303,429.99,51,4095.81,0.03358333977679837,0.33,8.431176470588236,9.525361054908254
2024-02-01,TikTok Ads,Shopping,Performance,Skincare,Argentina,95288,7108,3625.08,454,132401.61,0.07459491226597263,0.51,7.9847577092511015,36.52377602701181
2024-09-24,Meta Ads,Display,Branding,Skincare,Mexico,177027,6160,7576.8,220,59390.91,0.03479695187739723,1.23,34.44,7.838521539436174
2024-01-22,Meta Ads,Display,Branding,Haircare,Brazil,197882,5144,4166.64,299,68061.76,0.025995290122396174,0.81,13.935250836120403,16.334926943532437
2024-02-02,Google Ads,Display,Branding,Makeup,Brazil,65530,2018,5670.58,117,12114.63,0.030795055699679535,2.81,48.46649572649572,2.1364005092953455
2024-01-05,TikTok Ads,Video,Branding,Haircare,Argentina,52059,2956,1684.92,29,5633.14,0.056781728423519466,0.5700000000000001,58.10068965517242,3.3432685231346295
2024-11-09,Google Ads,Shopping,Performance,Skincare,Brazil,30852,684,1087.56,11,2813.84,0.022170361726954493,1.5899999999999999,98.8690909090909,2.5872963330758765
2024-02-16,Meta Ads,Shopping,Performance,Skincare,Brazil,178553,7213,16445.64,556,50559.85,0.04039696896719742,2.28,29.578489208633094,3.0743619585495
2024-09-09,Google Ads,Video,Branding,Makeup,Mexico,103348,1891,2912.14,30,1064.02,0.018297402949258815,1.54,97.07133333333333,0.3653739174627594
2024-04-04,TikTok Ads,Search,Performance,Skincare,Brazil,57448,2338,1169,143,25654.56,0.040697674418604654,0.5,8.174825174825175,21.94573139435415
2024-01-06,Google Ads,Video,Branding,Makeup,Mexico,139158,3061,3887.47,118,15835.46,0.021996579427700887,1.27,32.94466101694915,4.07346166015429
2024-03-20,Meta Ads,Shopping,Performance,Skincare,Mexico,14705,363,341.22,4,738.37,0.02468548112886773,0.9400000000000001,85.305,2.1639118457300275
2024-11-03,Google Ads,Search,Performance,Haircare,Mexico,13614,744,2209.68,54,11111.12,0.054649625385632436,2.9699999999999998,40.919999999999995,5.028384200427212
2024-06-17,Google Ads,Video,Branding,Skincare,Argentina,127475,7342,17180.28,574,74747.49,0.05759560698176113,2.34,29.93080139372822,4.350772513602806
2024-07-23,Google Ads,Display,Branding,Makeup,Argentina,73683,3757,12473.24,131,33721.52,0.05098869481427195,3.32,95.21557251908396,2.7035092726508907
2024-12-11,TikTok Ads,Video,Branding,Skincare,Brazil,116045,6660,2331,467,76092.65,0.057391529148175274,0.35,4.991434689507495,32.64377949377949
2024-06-27,Meta Ads,Search,Performance,Haircare,Brazil,49456,801,1489.86,50,4108.2,0.016196214817211257,1.8599999999999999,29.797199999999997,2.757440296403689
2024-10-31,TikTok Ads,Display,Branding,Haircare,Brazil,85066,5903,7673.9,465,85397.14,0.06939317706251616,1.3,16.503010752688173,11.128258121685192
2024-04-09,Meta Ads,Shopping,Performance,Skincare,Brazil,69102,1354,2179.94,89,14410.72,0.019594223032618447,1.61,24.49370786516854,6.610603961576924
